,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
389,389,390,,466225.029,4311871.597,2457.349,,-105.38980175,38.95514832,2443.355,Global,0.017,0.017,0.016,0.024,1.734,m,FIX,RTK,2025-07-16 14:39:02.4 UTC-06:00,2025-07-16 14:39:05.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.058,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,6,0,4311870.246,466226.63399999996,2453.934,POINT Z (466226.63399999996 4311870.246 2453.934)
390,390,391,,466224.778,4311871.705,2457.492,,-105.38980465,38.95514929,2443.498,Global,0.012,0.012,0.016,0.017,1.734,m,FIX,RTK,2025-07-16 14:39:11.8 UTC-06:00,2025-07-16 14:39:14.8 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,174.96,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,6,0,4311870.354,466226.383,2454.077,POINT Z (466226.383 4311870.354 2454.077)
391,391,392,,466224.636,4311871.705,2457.551,,-105.38980629,38.95514927,2443.557,Global,0.013,0.013,0.014,0.018,1.734,m,FIX,RTK,2025-07-16 14:39:25.0 UTC-06:00,2025-07-16 14:39:28.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,174.967,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,6,0,4311870.354,466226.241,2454.136,POINT Z (466226.241 4311870.354 2454.136)
392,392,393,,466224.294,4311871.689,2457.518,,-105.38981023,38.95514912,2443.525,Global,0.017,0.026,0.016,0.031,1.734,m,FIX,RTK,2025-07-16 14:39:54.8 UTC-06:00,2025-07-16 14:39:57.8 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.014,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,4,6,5,6,0,4311870.338,466225.899,2454.103,POINT Z (466225.899 4311870.338 2454.103)
393,393,394,,466224.019,4311871.6,2457.557,,-105.3898134,38.95514831,2443.563,Global,0.014,0.012,0.016,0.019,1.734,m,FIX,RTK,2025-07-16 14:40:06.8 UTC-06:00,2025-07-16 14:40:09.8 UTC-06:00,16,2.2,2.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.083,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,6,0,4311870.249,466225.62399999995,2454.142,POINT Z (466225.62399999995 4311870.249 2454.142)
394,394,395,,466223.756,4311871.601,2457.65,,-105.38981644,38.95514831,2443.656,Global,0.014,0.012,0.012,0.019,1.734,m,FIX,RTK,2025-07-16 14:40:21.4 UTC-06:00,2025-07-16 14:40:24.4 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.09,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.25,466225.361,2454.235,POINT Z (466225.361 4311870.25 2454.235)
395,395,396,,466223.574,4311871.597,2457.573,,-105.38981853,38.95514826,2443.58,Global,0.017,0.011,0.012,0.02,1.734,m,FIX,RTK,2025-07-16 14:40:34.4 UTC-06:00,2025-07-16 14:40:37.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.104,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,5,0,4311870.246,466225.179,2454.158,POINT Z (466225.179 4311870.246 2454.158)
396,396,397,,466223.305,4311871.603,2457.644,,-105.38982163,38.95514831,2443.651,Global,0.012,0.014,0.017,0.019,1.734,m,FIX,RTK,2025-07-16 14:40:44.6 UTC-06:00,2025-07-16 14:40:47.6 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.107,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,5,0,4311870.252,466224.91,2454.229,POINT Z (466224.91 4311870.252 2454.229)
397,397,398,,466223.053,4311871.577,2457.597,,-105.38982454,38.95514807,2443.603,Global,0.01,0.015,0.016,0.018,1.734,m,FIX,RTK,2025-07-16 14:40:54.0 UTC-06:00,2025-07-16 14:40:57.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.133,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,6,0,4311870.226,466224.658,2454.1820000000002,POINT Z (466224.658 4311870.226 2454.1820000000002)
398,398,399,,466222.763,4311871.664,2457.594,,-105.38982789,38.95514883,2443.6,Global,0.011,0.014,0.016,0.018,1.734,m,FIX,RTK,2025-07-16 14:41:01.8 UTC-06:00,2025-07-16 14:41:04.8 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.081,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,6,0,4311870.313,466224.36799999996,2454.179,POINT Z (466224.36799999996 4311870.313 2454.179)
399,399,400,,466222.473,4311871.693,2457.638,,-105.38983125,38.95514908,2443.644,Global,0.011,0.013,0.016,0.017,1.734,m,FIX,RTK,2025-07-16 14:41:12.0 UTC-06:00,2025-07-16 14:41:15.0 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.042,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.342,466224.078,2454.223,POINT Z (466224.078 4311870.342 2454.223)
400,400,401,,466222.161,4311871.739,2457.596,,-105.38983485,38.95514948,2443.602,Global,0.018,0.011,0.019,0.021,1.734,m,FIX,RTK,2025-07-16 14:41:19.8 UTC-06:00,2025-07-16 14:41:22.8 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.011,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,4,6,0,4311870.388,466223.766,2454.181,POINT Z (466223.766 4311870.388 2454.181)
401,401,402,,466221.973,4311871.711,2457.589,,-105.38983701,38.95514922,2443.595,Global,0.014,0.011,0.018,0.018,1.734,m,FIX,RTK,2025-07-16 14:41:28.2 UTC-06:00,2025-07-16 14:41:31.2 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.055,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,4,5,4,6,0,4311870.36,466223.578,2454.174,POINT Z (466223.578 4311870.36 2454.174)
402,402,403,,466221.788,4311871.762,2457.611,,-105.38983915,38.95514968,2443.618,Global,0.011,0.013,0.014,0.017,1.734,m,FIX,RTK,2025-07-16 14:41:36.0 UTC-06:00,2025-07-16 14:41:39.0 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.011,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0,4311870.411,466223.393,2454.196,POINT Z (466223.393 4311870.411 2454.196)
403,403,404,,466221.523,4311871.757,2457.612,,-105.38984221,38.95514963,2443.618,Global,0.012,0.015,0.014,0.019,1.734,m,FIX,RTK,2025-07-16 14:41:43.2 UTC-06:00,2025-07-16 14:41:46.2 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.042,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,6,0,4311870.406,466223.12799999997,2454.197,POINT Z (466223.12799999997 4311870.406 2454.197)
404,404,405,,466221.271,4311871.77,2457.671,,-105.38984512,38.95514973,2443.677,Global,0.013,0.012,0.011,0.018,1.734,m,FIX,RTK,2025-07-16 14:41:50.6 UTC-06:00,2025-07-16 14:41:53.6 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.029,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,6,0,4311870.419,466222.876,2454.256,POINT Z (466222.876 4311870.419 2454.256)
405,405,406,,466221.074,4311871.789,2457.679,,-105.38984739,38.9551499,2443.685,Global,0.011,0.015,0.012,0.018,1.734,m,FIX,RTK,2025-07-16 14:41:58.0 UTC-06:00,2025-07-16 14:42:01.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.026,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,6,4,6,0,4311870.438,466222.679,2454.264,POINT Z (466222.679 4311870.438 2454.264)
406,406,407,,466220.853,4311871.815,2457.695,,-105.38984995,38.95515012,2443.701,Global,0.011,0.014,0.012,0.018,1.734,m,FIX,RTK,2025-07-16 14:42:06.4 UTC-06:00,2025-07-16 14:42:09.4 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.006,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.464000001,466222.458,2454.28,POINT Z (466222.458 4311870.464000001 2454.28)
407,407,408,,466220.553,4311871.804,2457.686,,-105.38985341,38.95515001,2443.692,Global,0.011,0.012,0.018,0.016,1.734,m,FIX,RTK,2025-07-16 14:42:15.0 UTC-06:00,2025-07-16 14:42:18.0 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.03,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.453,466222.158,2454.271,POINT Z (466222.158 4311870.453 2454.271)
408,408,409,,466220.276,4311871.844,2457.693,,-105.38985661,38.95515036,2443.699,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 14:42:23.8 UTC-06:00,2025-07-16 14:42:26.8 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.01,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,5,0,4311870.493,466221.881,2454.2780000000002,POINT Z (466221.881 4311870.493 2454.2780000000002)
409,409,410,,466220.039,4311871.79,2457.668,,-105.38985934,38.95514987,2443.675,Global,0.012,0.011,0.015,0.016,1.734,m,FIX,RTK,2025-07-16 14:42:31.0 UTC-06:00,2025-07-16 14:42:34.0 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.069,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0,4311870.439,466221.644,2454.253,POINT Z (466221.644 4311870.439 2454.253)
410,410,411,,466219.762,4311871.762,2457.646,,-105.38986254,38.9551496,2443.652,Global,0.014,0.014,0.016,0.02,1.734,m,FIX,RTK,2025-07-16 14:42:40.4 UTC-06:00,2025-07-16 14:42:43.4 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.119,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.411,466221.36699999997,2454.231,POINT Z (466221.36699999997 4311870.411 2454.231)
411,411,412,,466219.521,4311871.831,2457.658,,-105.38986533,38.95515021,2443.664,Global,0.011,0.011,0.016,0.016,1.734,m,FIX,RTK,2025-07-16 14:42:48.2 UTC-06:00,2025-07-16 14:42:51.2 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.072,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,6,0,4311870.48,466221.126,2454.243,POINT Z (466221.126 4311870.48 2454.243)
412,412,413,,466219.407,4311871.828,2457.666,,-105.38986664,38.95515019,2443.672,Global,0.022,0.013,0.016,0.025,1.734,m,FIX,RTK,2025-07-16 14:42:55.6 UTC-06:00,2025-07-16 14:42:58.6 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.07,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,6,0,4311870.477,466221.012,2454.251,POINT Z (466221.012 4311870.477 2454.251)
413,413,414,,466219.197,4311871.794,2457.692,,-105.38986905,38.95514987,2443.698,Global,0.012,0.011,0.014,0.016,1.734,m,FIX,RTK,2025-07-16 14:43:03.6 UTC-06:00,2025-07-16 14:43:06.6 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.114,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,6,0,4311870.443,466220.80199999997,2454.277,POINT Z (466220.80199999997 4311870.443 2454.277)
414,414,415,,466218.999,4311871.801,2458.067,,-105.38987134,38.95514993,2444.073,Global,0.028,0.019,0.015,0.034,1.734,m,FIX,RTK,2025-07-16 14:43:14.8 UTC-06:00,2025-07-16 14:43:17.8 UTC-06:00,16,2.2,2.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.078,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.45,466220.604,2454.652,POINT Z (466220.604 4311870.45 2454.652)
415,415,416,,466218.833,4311871.79,2458.162,,-105.38987326,38.95514982,2444.168,Global,0.011,0.011,0.015,0.016,1.734,m,FIX,RTK,2025-07-16 14:43:31.6 UTC-06:00,2025-07-16 14:43:34.6 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.104,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,4,6,0,4311870.439,466220.43799999997,2454.747,POINT Z (466220.43799999997 4311870.439 2454.747)
416,416,417,,466218.629,4311871.861,2457.973,,-105.38987561,38.95515045,2443.98,Global,0.011,0.015,0.019,0.019,1.734,m,FIX,RTK,2025-07-16 14:43:42.2 UTC-06:00,2025-07-16 14:43:45.2 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.082,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.51,466220.234,2454.558,POINT Z (466220.234 4311870.51 2454.558)
417,417,418,,466218.441,4311871.924,2457.679,,-105.38987779,38.95515101,2443.686,Global,0.012,0.013,0.013,0.018,1.734,m,FIX,RTK,2025-07-16 14:43:56.6 UTC-06:00,2025-07-16 14:43:59.6 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.019,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.573,466220.046,2454.264,POINT Z (466220.046 4311870.573 2454.264)
418,418,419,,466218.224,4311871.874,2458.054,,-105.38988029,38.95515055,2444.06,Global,0.014,0.013,0.013,0.019,1.734,m,FIX,RTK,2025-07-16 14:44:12.6 UTC-06:00,2025-07-16 14:44:15.6 UTC-06:00,16,2.4,3.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.064,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.523,466219.82899999997,2454.639,POINT Z (466219.82899999997 4311870.523 2454.639)
419,419,420,,466218.01,4311871.85,2458.083,,-105.38988276,38.95515033,2444.089,Global,0.012,0.017,0.012,0.021,1.734,m,FIX,RTK,2025-07-16 14:44:23.2 UTC-06:00,2025-07-16 14:44:26.2 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.124,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.499,466219.615,2454.668,POINT Z (466219.615 4311870.499 2454.668)
420,420,421,,466217.806,4311871.853,2458.097,,-105.38988511,38.95515035,2444.103,Global,0.011,0.012,0.015,0.017,1.734,m,FIX,RTK,2025-07-16 14:44:31.2 UTC-06:00,2025-07-16 14:44:34.2 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.122,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.502,466219.41099999996,2454.6820000000002,POINT Z (466219.41099999996 4311870.502 2454.6820000000002)
421,421,422,,466217.623,4311871.843,2458.063,,-105.38988722,38.95515025,2444.07,Global,0.011,0.014,0.022,0.018,1.734,m,FIX,RTK,2025-07-16 14:44:39.4 UTC-06:00,2025-07-16 14:44:42.4 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.151,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.492000001,466219.228,2454.648,POINT Z (466219.228 4311870.492000001 2454.648)
422,422,423,,466217.441,4311871.83,2457.971,,-105.38988932,38.95515013,2443.978,Global,0.012,0.011,0.022,0.017,1.734,m,FIX,RTK,2025-07-16 14:44:48.4 UTC-06:00,2025-07-16 14:44:51.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.189,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.479,466219.046,2454.556,POINT Z (466219.046 4311870.479 2454.556)
423,423,424,,466217.23,4311871.784,2457.792,,-105.38989176,38.9551497,2443.799,Global,0.013,0.016,0.014,0.02,1.734,m,FIX,RTK,2025-07-16 14:44:57.0 UTC-06:00,2025-07-16 14:45:00.0 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.249,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0,4311870.433,466218.83499999996,2454.377,POINT Z (466218.83499999996 4311870.433 2454.377)
424,424,425,,466217.015,4311871.84,2457.826,,-105.38989424,38.9551502,2443.832,Global,0.011,0.011,0.015,0.015,1.734,m,FIX,RTK,2025-07-16 14:45:13.4 UTC-06:00,2025-07-16 14:45:16.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.217,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,6,0,4311870.489,466218.62,2454.411,POINT Z (466218.62 4311870.489 2454.411)
425,425,426,,466216.847,4311871.864,2457.808,,-105.38989618,38.95515041,2443.815,Global,0.012,0.011,0.014,0.016,1.734,m,FIX,RTK,2025-07-16 14:45:21.8 UTC-06:00,2025-07-16 14:45:24.8 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.204,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0,4311870.513,466218.452,2454.393,POINT Z (466218.452 4311870.513 2454.393)
426,426,427,,466216.646,4311871.86,2457.822,,-105.3898985,38.95515037,2443.828,Global,0.011,0.01,0.015,0.015,1.734,m,FIX,RTK,2025-07-16 14:45:28.2 UTC-06:00,2025-07-16 14:45:31.2 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.215,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.509000001,466218.251,2454.407,POINT Z (466218.251 4311870.509000001 2454.407)
427,427,428,,466216.416,4311871.881,2457.911,,-105.38990116,38.95515055,2443.918,Global,0.012,0.012,0.016,0.017,1.734,m,FIX,RTK,2025-07-16 14:45:36.6 UTC-06:00,2025-07-16 14:45:39.6 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.227,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,6,0,4311870.53,466218.021,2454.496,POINT Z (466218.021 4311870.53 2454.496)
428,428,429,,466216.22,4311871.87,2457.925,,-105.38990342,38.95515044,2443.932,Global,0.014,0.013,0.013,0.019,1.734,m,FIX,RTK,2025-07-16 14:45:56.4 UTC-06:00,2025-07-16 14:45:59.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.25,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,5,0,4311870.519,466217.82499999995,2454.51,POINT Z (466217.82499999995 4311870.519 2454.51)
429,429,430,,466216.004,4311871.865,2457.933,,-105.38990591,38.95515038,2443.939,Global,0.011,0.015,0.012,0.019,1.734,m,FIX,RTK,2025-07-16 14:46:04.8 UTC-06:00,2025-07-16 14:46:07.8 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.264,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,5,0,4311870.514,466217.609,2454.518,POINT Z (466217.609 4311870.514 2454.518)
430,430,431,,466215.922,4311871.86,2457.978,,-105.38990686,38.95515034,2443.985,Global,0.018,0.014,0.015,0.023,1.734,m,FIX,RTK,2025-07-16 14:46:28.6 UTC-06:00,2025-07-16 14:46:31.6 UTC-06:00,16,1.8,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.263,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,5,0,4311870.509000001,466217.527,2454.563,POINT Z (466217.527 4311870.509000001 2454.563)
431,431,432,,466215.762,4311871.916,2458.122,,-105.38990871,38.95515084,2444.128,Global,0.01,0.01,0.022,0.015,1.734,m,FIX,RTK,2025-07-16 14:47:10.4 UTC-06:00,2025-07-16 14:47:13.4 UTC-06:00,16,1.8,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.215,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.565,466217.36699999997,2454.707,POINT Z (466217.36699999997 4311870.565 2454.707)
432,432,433,,466215.54,4311871.935,2458.198,,-105.38991126,38.955151,2444.204,Global,0.011,0.012,0.018,0.016,1.734,m,FIX,RTK,2025-07-16 14:47:18.8 UTC-06:00,2025-07-16 14:47:21.8 UTC-06:00,16,1.8,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.206,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.584,466217.14499999996,2454.783,POINT Z (466217.14499999996 4311870.584 2454.783)
433,433,434,,466215.353,4311871.953,2458.284,,-105.38991343,38.95515116,2444.29,Global,0.015,0.011,0.013,0.018,1.734,m,FIX,RTK,2025-07-16 14:47:26.8 UTC-06:00,2025-07-16 14:47:29.8 UTC-06:00,16,1.8,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.204,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.602,466216.958,2454.869,POINT Z (466216.958 4311870.602 2454.869)
434,434,435,,466215.156,4311871.928,2458.288,,-105.3899157,38.95515092,2444.294,Global,0.011,0.011,0.017,0.016,1.734,m,FIX,RTK,2025-07-16 14:47:35.4 UTC-06:00,2025-07-16 14:47:38.4 UTC-06:00,16,1.8,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.25,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.5770000005,466216.761,2454.873,POINT Z (466216.761 4311870.5770000005 2454.873)
435,435,436,,466214.943,4311871.938,2458.3,,-105.38991816,38.955151,2444.306,Global,0.016,0.01,0.015,0.019,1.734,m,FIX,RTK,2025-07-16 14:47:43.2 UTC-06:00,2025-07-16 14:47:46.2 UTC-06:00,16,1.8,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.254,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.587,466216.548,2454.885,POINT Z (466216.548 4311870.587 2454.885)
436,436,437,,466214.781,4311871.958,2458.477,,-105.38992003,38.95515117,2444.483,Global,0.011,0.01,0.022,0.015,1.734,m,FIX,RTK,2025-07-16 14:48:30.2 UTC-06:00,2025-07-16 14:48:33.2 UTC-06:00,16,1.6,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.238,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,5,0,4311870.607,466216.386,2455.062,POINT Z (466216.386 4311870.607 2455.062)
437,437,438,,466214.791,4311871.954,2458.496,,-105.38991991,38.95515114,2444.503,Global,0.012,0.011,0.027,0.016,1.734,m,FIX,RTK,2025-07-16 14:48:46.2 UTC-06:00,2025-07-16 14:49:16.2 UTC-06:00,151,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.228,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.603,466216.396,2455.081,POINT Z (466216.396 4311870.603 2455.081)
438,438,439,,466214.783,4311871.85,2458.28,,-105.38992,38.9551502,2444.287,Global,0.015,0.012,0.03,0.02,1.734,m,FIX,RTK,2025-07-16 14:49:25.4 UTC-06:00,2025-07-16 14:49:28.4 UTC-06:00,16,2.3,2.9,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.356,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.499,466216.388,2454.8650000000002,POINT Z (466216.388 4311870.499 2454.8650000000002)
439,439,440,,466214.946,4311871.953,2458.297,,-105.38991812,38.95515113,2444.304,Global,0.01,0.01,0.014,0.014,1.734,m,FIX,RTK,2025-07-16 14:49:33.4 UTC-06:00,2025-07-16 14:49:36.4 UTC-06:00,16,2.3,2.9,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.239,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.602,466216.551,2454.882,POINT Z (466216.551 4311870.602 2454.882)
440,440,441,,466214.78,4311872.066,2458.253,,-105.38992005,38.95515215,2444.259,Global,0.012,0.011,0.028,0.016,1.734,m,FIX,RTK,2025-07-16 14:49:41.0 UTC-06:00,2025-07-16 14:49:44.0 UTC-06:00,16,2.3,2.9,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.151,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.715,466216.385,2454.838,POINT Z (466216.385 4311870.715 2454.838)
441,441,442,,466214.65,4311871.969,2458.263,,-105.38992154,38.95515127,2444.269,Global,0.022,0.014,0.032,0.027,1.734,m,FIX,RTK,2025-07-16 14:49:49.0 UTC-06:00,2025-07-16 14:49:52.0 UTC-06:00,16,1.9,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.269,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.618,466216.255,2454.848,POINT Z (466216.255 4311870.618 2454.848)
442,442,443,,466214.778,4311871.954,2458.476,,-105.38992006,38.95515114,2444.483,Global,0.012,0.011,0.026,0.016,1.734,m,FIX,RTK,2025-07-16 14:49:59.0 UTC-06:00,2025-07-16 14:50:02.0 UTC-06:00,16,1.9,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.227,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.603,466216.383,2455.061,POINT Z (466216.383 4311870.603 2455.061)
