Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
67,,468037.4,4313299.199,2430.924,,-105.368952,38.96808075,2416.904,Global,0.011,0.01,0.02,0.015,1.934,m,FIX,RTK,2025-04-01 13:54:00.0 UTC-06:00,2025-04-01 13:54:03.0 UTC-06:00,16,2.4,2.8,,,,,,,,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,0,0,0
68,,468037.624,4313299.323,2430.878,,-105.3689495,38.96808188,2416.858,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 13:54:28.2 UTC-06:00,2025-04-01 13:54:31.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.935,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,5,0
69,,468037.545,4313299.549,2431.069,,-105.3689504,38.96808391,2417.05,Global,0.011,0.012,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 13:54:58.2 UTC-06:00,2025-04-01 13:55:01.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,369.014,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,5,0
70,,468037.68,4313299.719,2430.965,,-105.3689488,38.96808545,2416.945,Global,0.013,0.01,0.01,0.017,1.934,m,FIX,RTK,2025-04-01 13:55:16.4 UTC-06:00,2025-04-01 13:55:19.4 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.866,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0
71,,468037.703,4313299.928,2430.961,,-105.3689486,38.96808733,2416.942,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 13:55:47.0 UTC-06:00,2025-04-01 13:55:50.0 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.86,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,9,5,0
72,,468037.795,4313300.107,2430.989,,-105.3689475,38.96808895,2416.969,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 13:56:12.4 UTC-06:00,2025-04-01 13:56:15.4 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.773,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,5,0
73,,468037.901,4313300.291,2430.987,,-105.3689463,38.96809061,2416.967,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 13:56:32.2 UTC-06:00,2025-04-01 13:56:35.2 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.664,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,5,0
74,,468037.894,4313300.517,2430.997,,-105.3689464,38.96809265,2416.977,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 13:56:52.6 UTC-06:00,2025-04-01 13:56:55.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.666,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,5,0
75,,468038.121,4313300.668,2430.995,,-105.3689438,38.96809401,2416.975,Global,0.012,0.01,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 13:57:15.2 UTC-06:00,2025-04-01 13:57:18.2 UTC-06:00,16,1.4,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.455,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,4,0
76,,468038.148,4313300.824,2430.997,,-105.3689435,38.96809542,2416.977,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-04-01 13:57:39.0 UTC-06:00,2025-04-01 13:57:42.0 UTC-06:00,16,1.4,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.412,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,4,0
77,,468038.277,4313301.01,2431.034,,-105.368942,38.9680971,2417.014,Global,0.014,0.01,0.011,0.017,1.934,m,FIX,RTK,2025-04-01 13:58:03.0 UTC-06:00,2025-04-01 13:58:06.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.306,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,4,0
78,,468038.211,4313301.225,2431.046,,-105.3689428,38.96809904,2417.027,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 13:58:23.8 UTC-06:00,2025-04-01 13:58:26.8 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.347,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0
79,,468038.226,4313301.443,2431.029,,-105.3689426,38.96810101,2417.009,Global,0.013,0.012,0.01,0.018,1.934,m,FIX,RTK,2025-04-01 13:58:42.4 UTC-06:00,2025-04-01 13:58:45.4 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.357,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,9,5,0
80,,468038.294,4313301.617,2431.037,,-105.3689418,38.96810258,2417.017,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 13:59:08.2 UTC-06:00,2025-04-01 13:59:11.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.264,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,5,0
81,,468038.317,4313301.812,2431.055,,-105.3689416,38.96810433,2417.036,Global,0.012,0.011,0.011,0.016,1.934,m,FIX,RTK,2025-04-01 13:59:26.6 UTC-06:00,2025-04-01 13:59:29.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.241,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,5,0
82,,468038.42,4313302.018,2431.023,,-105.3689404,38.96810619,2417.004,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 13:59:46.6 UTC-06:00,2025-04-01 13:59:49.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.148,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,5,0
83,,468038.532,4313302.209,2430.995,,-105.3689391,38.96810791,2416.975,Global,0.011,0.011,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:00:14.0 UTC-06:00,2025-04-01 14:00:17.0 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.036,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,6,0
84,,468038.55,4313302.398,2430.982,,-105.3689389,38.96810962,2416.962,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:00:30.2 UTC-06:00,2025-04-01 14:00:33.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,368.013,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,6,0
85,,468038.685,4313302.563,2430.951,,-105.3689374,38.96811111,2416.932,Global,0.012,0.011,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:00:49.4 UTC-06:00,2025-04-01 14:00:52.4 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.875,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,6,0
86,,468038.764,4313302.763,2430.948,,-105.3689365,38.96811292,2416.928,Global,0.012,0.01,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:01:08.6 UTC-06:00,2025-04-01 14:01:11.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.803,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,5,0
87,,468038.9,4313302.906,2430.946,,-105.3689349,38.96811421,2416.926,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:01:33.4 UTC-06:00,2025-04-01 14:01:36.4 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.669,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,5,0
88,,468038.938,4313303.084,2430.947,,-105.3689345,38.96811582,2416.928,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-04-01 14:01:57.2 UTC-06:00,2025-04-01 14:02:00.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.633,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,6,0
89,,468038.997,4313303.317,2430.978,,-105.3689338,38.96811792,2416.958,Global,0.012,0.011,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:02:22.6 UTC-06:00,2025-04-01 14:02:25.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.562,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,6,0
90,,468038.986,4313303.523,2431.008,,-105.3689339,38.96811977,2416.988,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:02:49.8 UTC-06:00,2025-04-01 14:02:52.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.583,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,6,0
91,,468038.958,4313303.726,2431.006,,-105.3689343,38.9681216,2416.987,Global,0.01,0.012,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:03:13.2 UTC-06:00,2025-04-01 14:03:16.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.616,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,5,0
92,,468038.967,4313303.943,2431.056,,-105.3689342,38.96812356,2417.036,Global,0.013,0.01,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:03:53.6 UTC-06:00,2025-04-01 14:03:56.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.613,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
93,,468039.095,4313304.134,2431.049,,-105.3689327,38.96812528,2417.03,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:04:19.0 UTC-06:00,2025-04-01 14:04:22.0 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.483,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,8,5,0
94,,468039.095,4313304.272,2431.066,,-105.3689327,38.96812653,2417.046,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:04:51.2 UTC-06:00,2025-04-01 14:04:54.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.483,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
95,,468039.071,4313304.504,2431.097,,-105.368933,38.96812862,2417.078,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:05:29.6 UTC-06:00,2025-04-01 14:05:32.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.503,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,9,5,0
96,,468039.262,4313304.664,2431.241,,-105.3689308,38.96813007,2417.222,Global,0.013,0.012,0.01,0.018,1.934,m,FIX,RTK,2025-04-01 14:05:58.2 UTC-06:00,2025-04-01 14:06:01.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.321,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
97,,468039.349,4313304.855,2431.248,,-105.3689298,38.96813179,2417.229,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:06:24.0 UTC-06:00,2025-04-01 14:06:27.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.233,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,6,0
98,,468039.374,4313305.04,2431.252,,-105.3689295,38.96813346,2417.232,Global,0.016,0.012,0.01,0.02,1.934,m,FIX,RTK,2025-04-01 14:07:01.8 UTC-06:00,2025-04-01 14:07:04.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.191,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,6,0
99,,468039.4,4313305.256,2431.223,,-105.3689292,38.96813541,2417.204,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-04-01 14:07:41.0 UTC-06:00,2025-04-01 14:07:44.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.188,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
100,,468039.345,4313305.463,2431.558,,-105.3689299,38.96813727,2417.539,Global,0.014,0.01,0.011,0.018,1.934,m,FIX,RTK,2025-04-01 14:08:18.6 UTC-06:00,2025-04-01 14:08:21.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.252,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
101,,468039.483,4313305.689,2431.179,,-105.3689283,38.96813931,2417.159,Global,0.012,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:08:45.4 UTC-06:00,2025-04-01 14:08:48.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,367.116,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
102,,468039.715,4313305.816,2431.128,,-105.3689256,38.96814047,2417.108,Global,0.013,0.01,0.014,0.016,1.934,m,FIX,RTK,2025-04-01 14:09:16.4 UTC-06:00,2025-04-01 14:09:19.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.867,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,6,0
103,,468039.736,4313306.006,2431.064,,-105.3689254,38.96814217,2417.044,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,RTK,2025-04-01 14:09:44.0 UTC-06:00,2025-04-01 14:09:47.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.857,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
104,,468039.864,4313306.137,2431.027,,-105.3689239,38.96814336,2417.007,Global,0.015,0.01,0.011,0.018,1.934,m,FIX,RTK,2025-04-01 14:10:01.2 UTC-06:00,2025-04-01 14:10:04.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.745,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,9,6,0
105,,468039.779,4313306.408,2431.196,,-105.3689249,38.9681458,2417.177,Global,0.012,0.016,0.01,0.02,1.934,m,FIX,RTK,2025-04-01 14:10:40.4 UTC-06:00,2025-04-01 14:10:43.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.836,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
106,,468039.831,4313306.578,2431.258,,-105.3689243,38.96814734,2417.239,Global,0.012,0.01,0.011,0.016,1.934,m,FIX,RTK,2025-04-01 14:11:13.8 UTC-06:00,2025-04-01 14:11:16.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.776,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,6,0
107,,468039.929,4313306.81,2431.177,,-105.3689232,38.96814943,2417.158,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,RTK,2025-04-01 14:12:02.8 UTC-06:00,2025-04-01 14:12:05.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.677,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
108,,468040.002,4313306.981,2431.112,,-105.3689224,38.96815097,2417.093,Global,0.013,0.011,0.01,0.017,1.934,m,FIX,RTK,2025-04-01 14:12:30.0 UTC-06:00,2025-04-01 14:12:33.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.621,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
109,,468039.983,4313307.181,2431.004,,-105.3689226,38.96815278,2416.985,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:12:59.8 UTC-06:00,2025-04-01 14:13:02.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.629,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
110,,468040.056,4313307.387,2431.082,,-105.3689218,38.96815463,2417.062,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:13:38.8 UTC-06:00,2025-04-01 14:13:41.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.573,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,8,5,0
111,,468040.211,4313307.534,2430.987,,-105.36892,38.96815596,2416.967,Global,0.012,0.01,0.011,0.016,1.934,m,FIX,RTK,2025-04-01 14:14:03.4 UTC-06:00,2025-04-01 14:14:06.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.404,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,7,6,0
112,,468040.241,4313307.704,2431.117,,-105.3689197,38.96815749,2417.098,Global,0.012,0.011,0.01,0.016,1.934,m,FIX,RTK,2025-04-01 14:14:54.6 UTC-06:00,2025-04-01 14:14:57.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.391,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,7,6,0
113,,468040.3,4313307.895,2431.183,,-105.368919,38.96815922,2417.164,Global,0.011,0.011,0.012,0.016,1.934,m,FIX,RTK,2025-04-01 14:15:25.0 UTC-06:00,2025-04-01 14:15:28.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.33,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,7,6,0
114,,468040.392,4313308.089,2431.076,,-105.3689179,38.96816097,2417.056,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-04-01 14:16:01.6 UTC-06:00,2025-04-01 14:16:04.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.235,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
115,,468040.515,4313308.286,2430.99,,-105.3689165,38.96816275,2416.97,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:17:11.8 UTC-06:00,2025-04-01 14:17:14.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.119,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,7,6,0
116,,468040.69,4313308.415,2431.194,,-105.3689145,38.96816392,2417.174,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-04-01 14:17:53.0 UTC-06:00,2025-04-01 14:17:56.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.948,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,7,6,0
117,,468040.551,4313308.69,2432.03,,-105.3689161,38.96816639,2418.011,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:18:32.4 UTC-06:00,2025-04-01 14:18:35.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,366.092,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,7,0
118,,468040.671,4313308.862,2432.156,,-105.3689147,38.96816795,2418.137,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-04-01 14:18:48.6 UTC-06:00,2025-04-01 14:18:51.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.985,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,7,0
119,,468040.728,4313309.01,2432.238,,-105.3689141,38.96816928,2418.218,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-04-01 14:19:01.0 UTC-06:00,2025-04-01 14:19:04.0 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.92,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,7,0
120,,468040.817,4313309.181,2432.337,,-105.3689131,38.96817083,2418.318,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:19:13.6 UTC-06:00,2025-04-01 14:19:16.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.84,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,7,0
121,,468040.888,4313309.341,2432.407,,-105.3689123,38.96817227,2418.388,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-04-01 14:19:28.0 UTC-06:00,2025-04-01 14:19:31.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.766,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,8,6,0
122,,468040.974,4313309.531,2432.457,,-105.3689113,38.96817398,2418.437,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:19:42.8 UTC-06:00,2025-04-01 14:19:45.8 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.692,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,7,0
123,,468041.026,4313309.706,2432.388,,-105.3689107,38.96817556,2418.369,Global,0.012,0.014,0.016,0.018,1.934,m,FIX,RTK,2025-04-01 14:19:55.0 UTC-06:00,2025-04-01 14:19:58.0 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.644,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,7,0
124,,468041.1,4313309.913,2432.205,,-105.3689098,38.96817744,2418.185,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:20:25.6 UTC-06:00,2025-04-01 14:20:28.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.569,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,7,0
125,,468041.25,4313310.107,2432.035,,-105.3689081,38.96817919,2418.016,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:20:45.8 UTC-06:00,2025-04-01 14:20:48.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.424,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
126,,468041.304,4313310.229,2432.08,,-105.3689075,38.96818029,2418.06,Global,0.012,0.012,0.016,0.017,1.934,m,FIX,RTK,2025-04-01 14:21:17.8 UTC-06:00,2025-04-01 14:21:20.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.384,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
127,,468041.347,4313310.48,2432.195,,-105.368907,38.96818255,2418.176,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-04-01 14:21:47.4 UTC-06:00,2025-04-01 14:21:50.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.347,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
128,,468041.385,4313310.635,2432.261,,-105.3689066,38.96818395,2418.242,Global,0.01,0.011,0.014,0.015,1.934,m,FIX,RTK,2025-04-01 14:22:10.6 UTC-06:00,2025-04-01 14:22:13.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.309,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
129,,468041.436,4313310.81,2432.298,,-105.368906,38.96818552,2418.279,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-04-01 14:22:32.2 UTC-06:00,2025-04-01 14:22:35.2 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.263,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
130,,468041.555,4313311.045,2433.081,,-105.3689046,38.96818765,2419.062,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:23:24.2 UTC-06:00,2025-04-01 14:23:27.2 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.138,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
131,,468041.594,4313311.24,2433.223,,-105.3689042,38.96818941,2419.203,Global,0.011,0.012,0.013,0.016,1.934,m,FIX,RTK,2025-04-01 14:23:51.6 UTC-06:00,2025-04-01 14:23:54.6 UTC-06:00,16,1.6,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.109,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
132,,468041.672,4313311.425,2433.208,,-105.3689033,38.96819108,2419.189,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-04-01 14:24:11.6 UTC-06:00,2025-04-01 14:24:14.6 UTC-06:00,16,1.6,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,365.043,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,9,6,0
