siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO21,TO5564SW,"2015-08-11 14:45","2015-08-18 18:55",201508,5.340,7.600," ",.130," ",.016," ",.026," ",.022," ",.511," ",1.317," ",.052," ",.638,0,-9,1858.800,30.226,30.226,"w ","            ",
CO21,TO5906SW,"2015-08-18 18:55","2015-08-25 20:00",201508,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.800,.000,.000,"d ","            ",
CO21,TO6115SW,"2015-08-25 20:00","2015-09-01 16:20",201508,4.890,10.600," ",.279," ",.044," ",.035," ",.045," ",.354," ",1.662," ",.105," ",.520,0,-9,207.000,3.048,3.048,"w ","            ",
CO21,TO6307SW,"2015-09-01 16:20","2015-09-08 15:15",201509,4.660,15.800," ",.276," ",.045," ",.032," ",.079," ",.449," ",2.053," ",.141," ",.960,0,-9,279.900,4.064,4.064,"w ","            ",
CO21,TO6653SW,"2015-09-08 15:15","2015-09-15 16:10",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,TO6970SW,"2015-09-15 16:10","2015-09-22 20:10",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,TO7184SW,"2015-09-22 20:10","2015-09-29 20:20",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.600,.000,.000,"d ","            ",
CO21,TO7401SW,"2015-09-29 20:20","2015-10-06 17:00",201510,5.740,10.700," ",.359," ",.043," ",.034," ",.027," ",.915," ",1.684," ",.045," ",1.395,0,-9,384.300,7.366,7.366,"w ","            ",
CO21,TO7750SW,"2015-10-06 17:00","2015-10-14 01:40",201510,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,149.200,6.604,6.604,"  ","c           ",
CO21,TO7922SW,"2015-10-14 01:40","2015-10-20 19:50",201510,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.200,.000,.000,"d ","            ",
CO21,TO8190SW,"2015-10-20 19:50","2015-10-27 18:30",201510,5.220,3.100," ",.011,<,.002," ",.002,<,.006," ",.041," ",.286," ",.008," ",.040,0,-9,618.400,13.208,13.208,"w ","            ",
CO21,TO8533SW,"2015-10-27 18:30","2015-11-03 19:45",201510,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.000,.000,.000,"d ","            ",
CO21,TO8764SW,"2015-11-03 19:45","2015-11-10 17:45",201511,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.200,.000,.000,"d ","            ",
CO21,TO9053SW,"2015-11-10 17:45","2015-11-17 18:15",201511,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1886.200,35.560,35.560,"  ","u           ",
CO21,TO9268SW,"2015-11-17 18:15","2015-11-24 16:30",201511,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,.000,.000,"d ","            ",
CO21,TO9592SW,"2015-11-24 17:00","2015-12-01 19:30",201511,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,185.800,2.794,2.794,"  ","b           ",
CO21,TO9861SW,"2015-12-01 19:30","2015-12-08 22:45",201512,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,11.100,1.270,1.270,"  ","b           ",
CO21,TP0200SW,"2015-12-08 23:20","2015-12-15 21:45",201512,5.330,3.400," ",.024," ",.003," ",.003," ",.011," ",.114," ",.436," ",.013," ",.046,0,-9,520.100,8.382,8.382,"w ","            ",
CO21,TP0413SW,"2015-12-15 21:45","2015-12-22 18:45",201512,4.980,8.600," ",.102," ",.016," ",.016," ",.142," ",.268," ",1.174," ",.267," ",.311,0,-9,150.200,2.032,2.032,"w ","            ",
CO21,TP0631SW,"2015-12-22 18:45","2015-12-29 18:15",201512,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",.230," ",.674," ",.103," ",.302,0,-9,21.500,.254,.254,wi,"            ",
CO21,TP0921SW,"2015-12-29 18:15","2016-01-05 17:45",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.500,.000,.000,"d ","            ",
CO21,TP1181SW,"2016-01-05 17:45","2016-01-12 18:15",201601,5.050,5.300," ",.015," ",.003,<,.004," ",.006," ",.168," ",.763," ",.021," ",.112,0,-9,397.700,7.366,7.366,"w ","            ",2017-03-17
CO21,TP1372SW,"2016-01-12 18:15","2016-01-19 17:30",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,3.400,.254,.254,"  ","v           ",
CO21,TP1717SW,"2016-01-19 17:45","2016-01-26 19:15",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,17.200,.000,.000,"d ","            ",
CO21,TP2000SW,"2016-01-26 19:15","2016-02-02 22:30",201601,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,600.300,10.668,10.668,"  ","b           ",2017-03-17
CO21,TP2246SW,"2016-02-02 22:30","2016-02-09 17:50",201602,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,16.300,1.524,1.524,"  ","bc          ",
CO21,TP2516SW,"2016-02-09 17:50","2016-02-16 18:20",201602,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.800,.000,.000,"d ","            ",
CO21,TP2730SW,"2016-02-16 18:45","2016-02-23 21:00",201602,5.820,5.200," ",.139," ",.014," ",.011," ",.040," ",.441," ",.620," ",.044," ",.314,0,-9,210.300,4.572,4.572,"w ","            ",
CO21,TP2894SW,"2016-02-23 21:00","2016-03-01 17:10",201602,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,.000,.000,"d ","            ",
CO21,TP3249SW,"2016-03-01 17:10","2016-03-08 22:05",201603,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,TP3575SW,"2016-03-08 22:05","2016-03-15 17:30",201603,7.040,48.600," ",2.219," ",.225," ",.233," ",.218," ",4.513," ",8.364," ",.697," ",2.335,0,-9,17.500,.762,.762,wi,"            ",
CO21,TP3796SW,"2016-03-15 17:30","2016-03-22 15:05",201603,6.140,7.000," ",.387," ",.053," ",.029," ",.049," ",.469," ",1.085," ",.060," ",.469,0,-9,292.300,5.588,5.588,"w ","            ",
CO21,TP4001SW,"2016-03-22 15:05","2016-03-29 13:15",201603,5.750,2.500," ",.086," ",.008," ",.005," ",.010," ",.147," ",.236," ",.016," ",.071,0,-9,969.800,21.844,21.844,"w ","            ",2017-03-17
CO21,TP4315SW,"2016-03-29 13:15","2016-04-05 18:15",201604,5.630,6.800," ",.222," ",.027," ",.019," ",.049," ",.496," ",.914," ",.090," ",.297,0,-9,52.000,1.524,1.524,"w ","            ",
CO21,TP4597SW,"2016-04-05 18:15","2016-04-12 16:00",201604,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,14.600,.254,.254,"  ","c           ",
CO21,TP4857SW,"2016-04-12 16:00","2016-04-19 20:30",201604,5.770,3.900," ",.165," ",.019," ",.016," ",.021," ",.198," ",.736," ",.034," ",.231,0,-9,899.100,33.528,33.528,"w ","            ",
CO21,TP5114SW,"2016-04-19 20:30","2016-04-26 17:45",201604,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.100,.000,.000,"d ","            ",
CO21,TP5393SW,"2016-04-26 17:45","2016-05-03 16:00",201604,5.700,4.000," ",.124," ",.012," ",.007," ",.016," ",.237," ",.640," ",.037," ",.240,0,-9,1512.300,25.146,25.146,"w ","            ",
CO21,TP5672SW,"2016-05-03 16:00","2016-05-10 19:30",201605,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,605.100,9.144,9.144,"  ","c           ",
CO21,TP5849SW,"2016-05-10 19:30","2016-05-17 15:00",201605,5.320,4.800," ",.105," ",.015," ",.018," ",.021," ",.185," ",.720," ",.041," ",.250,0,-9,758.900,11.938,11.938,"w ","            ",2017-03-17
CO21,TP6252SW,"2016-05-17 15:00","2016-05-24 23:30",201605,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.700,.254,.254,"  ","v           ",
CO21,TP6480SW,"2016-05-24 23:30","2016-05-31 18:15",201605,5.930,6.700,<,.009,<,.002,<,.004,<,.003,<,.019,<,.005,<,.005,<,.004,0,-9,1126.000,17.780,17.780,"w ","            ",2023-01-31
CO21,TP6655SW,"2016-05-31 18:15","2016-06-07 16:25",201606,5.650,7.500," ",.285," ",.043," ",.065," ",.021," ",.467," ",1.304," ",.065," ",.601,0,-9,1114.800,18.796,18.796,"w ","            ",
CO21,TP6909SW,"2016-06-07 16:25","2016-06-14 17:30",201606,5.630,9.700," ",.467," ",.054," ",.109," ",.062," ",.534," ",1.630," ",.131," ",.791,0,-9,1555.300,24.638,24.638,"w ","            ",
CO21,TP7292SW,"2016-06-14 17:30","2016-06-21 18:20",201606,5.890,8.700," ",.305," ",.038," ",.143," ",.032," ",.662," ",1.049," ",.067," ",.638,0,-9,1136.400,17.780,17.780,"w ","            ",
CO21,TP7556SW,"2016-06-21 18:20","2016-06-28 22:50",201606,5.550,9.800," ",.409," ",.061," ",.164," ",.074," ",.578," ",1.521," ",.117," ",.867,0,-9,1563.400,22.606,22.606,"w ","            ",
CO21,TP7725SW,"2016-06-28 22:50","2016-07-05 15:30",201607,5.710,5.700," ",.090," ",.016," ",.040," ",.012," ",.492," ",.929," ",.037," ",.380,0,-9,1961.600,29.464,29.464,"w ","            ",
CO21,TP8075SW,"2016-07-05 16:00","2016-07-12 18:40",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO21,TP8337SW,"2016-07-12 18:40","2016-07-19 16:20",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,101.200,2.032,2.032,"  ","c           ",
CO21,TP8597SW,"2016-07-19 16:40","2016-07-26 14:50",201607,5.190,13.000," ",.721," ",.082," ",.072," ",.073," ",.464," ",2.540," ",.167," ",1.052,0,-9,175.200,2.540,2.540,"w ","            ",
CO21,TP8917SW,"2016-07-26 14:50","2016-08-02 19:35",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,66.300,2.540,2.540,"  ","c           ",
CO21,TP9075SW,"2016-08-02 19:35","2016-08-09 14:55",201608,5.900,6.400," ",.225," ",.030," ",.032," ",.017," ",.468," ",1.143," ",.049," ",.472,0,-9,587.500,8.636,8.636,"w ","            ",
CO21,TP9472SW,"2016-08-09 14:55","2016-08-16 19:35",201608,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.800,1.016,1.016,"  ","v           ",
CO21,TP9674SW,"2016-08-16 19:35","2016-08-23 19:15",201608,6.010,15.200," ",.596," ",.067," ",.078," ",.046," ",1.285," ",2.639," ",.169," ",1.184,0,-9,183.100,4.826,4.826,"w ","            ",
CO21,TP9882SW,"2016-08-23 19:15","2016-08-30 16:20",201608,5.310,5.700," ",.097," ",.012," ",.019," ",.009," ",.312," ",.893," ",.036," ",.350,0,-9,1518.800,25.654,25.654,"w ","            ",
CO21,TQ0194SW,"2016-08-30 16:20","2016-09-06 18:45",201609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,10.800,.000,.000,"d ","            ",
CO21,TQ0388SW,"2016-09-06 18:45","2016-09-13 15:12",201609,6.110,5.700," ",.236," ",.025," ",.023," ",.023," ",.465," ",.659," ",.056," ",.378,0,-9,471.200,6.858,6.858,"w ","            ",
CO21,TQ0745SW,"2016-09-13 15:13","2016-09-20 15:50",201609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,52.000,.762,.762,"  ","c           ",
CO21,TQ1129SW,"2016-09-20 15:50","2016-09-27 16:50",201609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO21,TQ1291SW,"2016-09-27 16:50","2016-10-04 17:40",201610,6.140,8.100," ",.323," ",.030," ",.035," ",.014," ",.688," ",1.528," ",.053," ",.349,0,-9,189.800,5.080,5.080,"w ","            ",
CO21,TQ1506SW,"2016-10-04 17:40","2016-10-11 19:00",201610,6.490,10.200," ",.559," ",.051," ",.056," ",.107," ",.754," ",2.000," ",.130," ",.378,0,-9,150.500,2.286,2.286,"w ","            ",
CO21,TQ1755SW,"2016-10-11 19:00","2016-10-18 19:00",201610,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.400,.000,.000,"d ","            ",
CO21,TQ2047SW,"2016-10-18 19:00","2016-10-25 18:15",201610,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,.000,.000,"d ","            ",
CO21,TQ2339SW,"2016-10-25 18:15","2016-11-01 19:50",201610,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.800,.000,.000,"d ","            ",
CO21,TQ2674SW,"2016-11-01 19:50","2016-11-08 17:00",201611,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.200,.000,.000,"d ","            ",
CO21,TQ2868SW,"2016-11-08 17:00","2016-11-15 20:00",201611,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.100,.000,.000,"d ","            ",
CO21,TQ3056SW,"2016-11-15 20:00","2016-11-22 16:25",201611,6.240,9.000," ",.599," ",.041," ",.056," ",.070," ",.585," ",1.587," ",.054," ",.448,0,-9,576.000,6.604,6.604,"w ","            ",
CO21,TQ3451SW,"2016-11-22 16:25","2016-11-29 16:55",201611,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.400,.000,.000,"d ","            ",
CO21,TQ3635SW,"2016-11-29 16:55","2016-12-06 16:30",201612,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.600,.000,.000,"d ","            ",
CO21,TQ3944SW,"2016-12-06 16:30","2016-12-13 17:50",201612,5.020,6.700," ",.130," ",.017," ",.012," ",.020," ",.123," ",1.150," ",.031," ",.080,0,-9,197.000,2.794,2.794,"w ","            ",2017-03-17
CO21,TQ4155SW,"2016-12-13 17:50","2016-12-20 15:20",201612,5.470,2.700," ",.035," ",.004," ",.007,<,.003," ",.086," ",.255," ",.008," ",.047,0,-9,388.400,5.588,5.588,"w ","            ",2022-12-15
CO21,TQ4430SW,"2016-12-20 15:20","2016-12-27 18:30",201612,5.420,2.800," ",.034," ",.005," ",.007," ",.007," ",.101," ",.226," ",.014," ",.054,0,-9,171.600,2.286,2.286,"w ","            ",2023-02-16
CO21,TQ4738SW,"2016-12-27 18:30","2017-01-03 19:00",201612,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,TQ4916SW,"2017-01-03 19:00","2017-01-10 18:20",201701,5.210,3.400," ",.042," ",.006," ",.011," ",.004," ",.068," ",.279," ",.009," ",.069,0,-9,114.700,2.794,2.794,"w ","            ",2023-02-16
CO21,TQ5221SW,"2017-01-10 18:20","2017-01-17 18:55",201701,4.670,10.900," ",.071," ",.006," ",.009," ",.024," ",.117," ",1.289," ",.123," ",.271,0,-9,213.100,-9.990,3.138,"w ","            ",
CO21,TQ5455SW,"2017-01-17 18:55","2017-01-24 19:05",201701,5.010,4.900," ",.023," ",.002," ",.003," ",.006," ",.067," ",.464," ",.018," ",.063,0,-9,91.300,1.270,1.270,"w ","            ",
CO21,TQ5791SW,"2017-01-24 19:05","2017-01-31 18:10",201701,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.900,.000,.000,"d ","            ",
CO21,TQ6061SW,"2017-01-31 18:10","2017-02-07 19:05",201702,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,.000,.000,"d ","            ",
CO21,TQ6244SW,"2017-02-07 19:05","2017-02-14 21:55",201702,5.400,3.800," ",.054," ",.007," ",.008," ",.016," ",.185," ",.387," ",.025," ",.102,0,-9,130.900,2.540,2.540,"w ","            ",
CO21,TQ6537SW,"2017-02-14 21:55","2017-02-21 18:00",201702,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,9.900,.000,.000,"d ","            ",
CO21,TQ6806SW,"2017-02-21 18:00","2017-02-28 17:20",201702,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.900,.000,.000,"d ","            ",
CO21,TQ7137SW,"2017-02-28 17:20","2017-03-07 16:50",201703,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.700,.000,.000,"d ","            ",
CO21,TQ7407SW,"2017-03-07 16:50","2017-03-14 17:00",201703,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.900,.000,.000,"d ","            ",
CO21,TQ7575SW,"2017-03-14 17:00","2017-03-21 17:00",201703,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.700,.000,.000,"d ","            ",
CO21,TQ7920SW,"2017-03-21 17:00","2017-03-28 15:05",201703,6.720,8.600," ",.842," ",.086," ",.053," ",.148," ",.262," ",.261," ",.128," ",.594,0,-9,1019.700,16.764,16.764,"w ","            ",
CO21,TQ8167SW,"2017-03-28 15:05","2017-04-04 17:20",201704,5.740,3.600," ",.141," ",.013," ",.010," ",.043," ",.175," ",.447," ",.034," ",.194,0,-9,785.200,12.446,12.446,"w ","            ",
CO21,TQ8452SW,"2017-04-04 17:20","2017-04-11 15:00",201704,5.610,3.400," ",.035," ",.007," ",.005," ",.007," ",.232," ",.475," ",.023," ",.085,0,-9,107.000,1.270,1.270,"w ","            ",
CO21,TQ8758SW,"2017-04-11 15:00","2017-04-18 16:20",201704,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.100,.000,.000,"d ","            ",
CO21,TQ8901SW,"2017-04-18 16:20","2017-04-25 16:25",201704,6.020,9.100," ",.386," ",.044," ",.033," ",.048," ",.733," ",1.305," ",.086," ",.603,0,-9,222.100,4.318,4.318,"w ","            ",
CO21,TQ9178SW,"2017-04-25 16:25","2017-05-02 19:00",201704,5.580,4.100," ",.104," ",.012," ",.011," ",.009," ",.285," ",.640," ",.030," ",.120,0,-9,520.100,9.906,9.906,"w ","            ",
CO21,TQ9516SW,"2017-05-02 19:00","2017-05-09 17:35",201705,6.030,9.700," ",.610," ",.045," ",.043," ",.081," ",.573," ",1.792," ",.174," ",.858,0,-9,244.900,6.350,6.350,"w ","            ",
CO21,TQ9744SW,"2017-05-09 17:35","2017-05-16 15:00",201705,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.000,6.858,6.858,"  ","v           ",
CO21,TR0056SW,"2017-05-16 15:00","2017-05-23 16:55",201705,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,3005.400,-9.990,44.268,"  ","u           ",
CO21,TR0188SW,"2017-05-23 16:55","2017-05-30 19:20",201705,5.880,8.700," ",.432," ",.049," ",.039," ",.055," ",.626," ",1.340," ",.122," ",.843,0,-9,612.600,7.620,7.620,"w ","            ",
CO21,TR0524SW,"2017-05-30 19:20","2017-06-06 14:40",201706,6.060,13.200," ",.655," ",.114," ",.038," ",.037," ",.944," ",2.060," ",.124," ",.719,0,-9,58.200,2.794,2.794,"w ","            ",
CO21,TR0867SW,"2017-06-06 14:40","2017-06-13 16:15",201706,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.700,.000,.000,"d ","            ",
CO21,TR1055SW,"2017-06-13 16:15","2017-06-20 14:45",201706,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,TR1407SW,"2017-06-20 14:46","2017-06-27 15:10",201706,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.400,.762,.762,"  ","v           ",
CO21,TR1620SW,"2017-06-27 15:10","2017-07-04 15:50",201707,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.600,.000,.000,"d ","            ",
CO21,TR1782SW,"2017-07-04 15:50","2017-07-11 16:50",201707,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,222.900,3.302,3.302,"  ","c           ",
CO21,TR2054SW,"2017-07-11 16:50","2017-07-18 13:30",201707,6.200,7.500," ",.209," ",.023," ",.041," ",.018," ",.738," ",1.307," ",.064," ",.339,0,-9,1424.300,21.082,21.082,"w ","            ",
CO21,TR2320SW,"2017-07-18 13:30","2017-07-25 16:10",201707,5.670,6.800," ",.197," ",.023," ",.021," ",.012," ",.515," ",1.284," ",.055," ",.390,0,-9,1736.100,26.162,26.162,"w ","            ",
CO21,TR2552SW,"2017-07-25 16:10","2017-08-01 18:20",201707,5.430,3.700," ",.035," ",.004," ",.007," ",.004," ",.263," ",.627," ",.020," ",.136,0,-9,1819.600,27.686,27.686,"w ","            ",
CO21,TR2825SW,"2017-08-01 18:20","2017-08-08 14:50",201708,5.500,6.600," ",.151," ",.020," ",.045," ",.011," ",.464," ",.769," ",.050," ",.334,0,-9,2860.300,40.640,40.640,"w ","            ",
CO21,TR3060SW,"2017-08-08 14:50","2017-08-15 15:15",201708,5.290,5.500," ",.084," ",.012," ",.022," ",.021," ",.283," ",.707," ",.046," ",.301,0,-9,2444.200,36.322,36.322,"w ","            ",
CO21,TR3333SW,"2017-08-15 15:15","2017-08-22 17:10",201708,5.430,8.500," ",.298," ",.041," ",.039," ",.023," ",.587," ",1.526," ",.089," ",.597,0,-9,512.600,4.572,4.572,"w ","            ",
CO21,TR3615SW,"2017-08-22 17:10","2017-08-29 20:50",201708,5.680,8.400," ",.389," ",.045," ",.043," ",.035," ",.586," ",1.258," ",.119," ",.763,0,-9,212.500,2.286,2.286,"w ","            ",
CO21,TR3920SW,"2017-08-29 20:50","2017-09-05 18:40",201709,5.650,12.700," ",.612," ",.086," ",.286," ",.057," ",.843," ",2.378," ",.199," ",.962,0,-9,491.800,5.588,5.588,"w ","            ",
CO21,TR4131SW,"2017-09-05 18:40","2017-09-12 16:30",201709,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,98.000,-9.990,1.443,"  ","c           ",
CO21,TR4418SW,"2017-09-12 16:30","2017-09-19 22:30",201709,5.720,-9.000," ",.195," ",.051," ",.040," ",.028," ",.229," ",.587," ",.116," ",.446,0,-9,33.600,-9.990,.495,"w ","            ",
CO21,TR4597SW,"2017-09-19 22:30","2017-09-26 18:30",201709,5.490,3.000," ",.051," ",.006," ",.007," ",.005," ",.163," ",.288," ",.014," ",.178,0,-9,747.500,12.192,12.192,"w ","            ",
